pclass,survived,name,sex,age,sibsp,parch,ticket,fare,cabin,embarked,boat,body,home.dest
2,yes,"Bystrom, Mrs. (Karolina)",female,42,0,0,236852,13,,S,,,"New York, NY"
2,yes,"Hosono, Mr. Masabumi",male,42,0,0,237798,13,,S,10,,"Tokyo, Japan"
2,yes,"Williams, Mr. Charles Eugene",male,29.88113,0,0,244373,13,,S,14,,"Harrow, England"
2,yes,"Wright, Miss. Marion",female,26,0,0,220844,13.5,,S,9,,"Yoevil, England / Cottage Grove, OR"
2,yes,"Kelly, Mrs. Florence ""Fannie""",female,45,0,0,223596,13.5,,S,9,,"London / New York, NY"
2,yes,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",female,23,0,0,SC/AH Basle 541,13.7917,D,C,11,,"New York, NY"
2,yes,"Duran y More, Miss. Asuncion",female,27,1,0,SC/PARIS 2149,13.8583,,C,12,,"Barcelona, Spain / Havana, Cuba"
2,yes,"Pallas y Castello, Mr. Emilio",male,29,0,0,SC/PARIS 2147,13.8583,,C,9,,"Spain / Havana, Cuba"
2,yes,"Duran y More, Miss. Florentina",female,30,1,0,SC/PARIS 2148,13.8583,,C,12,,"Barcelona, Spain / Havana, Cuba"
2,yes,"Nourney, Mr. Alfred (""Baron von Drachstedt"")",male,20,0,0,SC/PARIS 2166,13.8625,D38,C,7,,"Cologne, Germany"
2,yes,"Padro y Manent, Mr. Julian",male,29.88113,0,0,SC/PARIS 2146,13.8625,,C,9,,"Spain / Havana, Cuba"
2,yes,"Hamalainen, Master. Viljo",male,0.6667,1,1,250649,14.5,,S,4,,"Detroit, MI"
2,yes,"Hamalainen, Mrs. William (Anna)",female,24,0,2,250649,14.5,,S,4,,"Detroit, MI"
2,yes,"Watt, Miss. Bertha J",female,12,0,0,C.A. 33595,15.75,,S,9,,"Aberdeen / Portland, OR"
2,yes,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",female,40,0,0,C.A. 33595,15.75,,S,9,,"Aberdeen / Portland, OR"
2,yes,"Hewlett, Mrs. (Mary D Kingcome) ",female,55,0,0,248706,16,,S,13,,"India / Rapid City, SD"
2,yes,"Richards, Master. George Sibley",male,0.8333,1,1,29106,18.75,,S,4,,"Cornwall / Akron, OH"
2,yes,"Richards, Master. William Rowe",male,3,1,1,29106,18.75,,S,4,,"Cornwall / Akron, OH"
2,yes,"Richards, Mrs. Sidney (Emily Hocking)",female,24,2,3,29106,18.75,,S,4,,"Cornwall / Akron, OH"
2,yes,"Mellinger, Miss. Madeleine Violet",female,13,0,1,250644,19.5,,S,14,,"England / Bennington, VT"
2,yes,"Mellinger, Mrs. (Elizabeth Anne Maidment)",female,41,0,1,250644,19.5,,S,14,,"England / Bennington, VT"
2,yes,"Phillips, Miss. Alice Frances Louisa",female,21,0,1,S.O./P.P. 2,21,,S,12,,"Ilfracombe, Devon"
2,yes,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",female,30,3,0,31027,21,,S,,,"Elizabeth, NJ"
2,yes,"Walcroft, Miss. Nellie",female,31,0,0,F.C.C. 13528,21,,S,14,,"Mamaroneck, NY"
2,yes,"Ware, Mrs. John James (Florence Louise Long)",female,31,0,0,CA 31352,21,,S,10,,"Bristol, England / New Britain, CT"
2,yes,"Cameron, Miss. Clear Annie",female,35,0,0,F.C.C. 13528,21,,S,14,,"Mamaroneck, NY"
2,yes,"Wells, Master. Ralph Lester",male,2,1,1,29103,23,,S,14,,"Cornwall / Akron, OH"
2,yes,"Wells, Miss. Joan",female,4,1,1,29103,23,,S,14,,"Cornwall / Akron, OH"
2,yes,"Doling, Miss. Elsie",female,18,0,1,231919,23,,S,,,Southampton
2,yes,"Hocking, Miss. Ellen ""Nellie""",female,20,2,1,29105,23,,S,4,,"Cornwall / Akron, OH"
2,yes,"Wells, Mrs. Arthur Henry (""Addie"" Dart Trevaskis)",female,29,0,2,29103,23,,S,14,,"Cornwall / Akron, OH"
2,yes,"Doling, Mrs. John T (Ada Julia Bone)",female,34,0,1,231919,23,,S,,,Southampton
2,yes,"Hocking, Mrs. Elizabeth (Eliza Needs)",female,54,1,3,29105,23,,S,4,,"Cornwall / Akron, OH"
2,yes,"Abelson, Mrs. Samuel (Hannah Wizosky)",female,28,1,0,P/PP 3381,24,,C,10,,"Russia New York, NY"
2,yes,"Navratil, Master. Edmond Roger",male,2,1,1,230080,26,F2,S,D,,"Nice, France"
2,yes,"Quick, Miss. Phyllis May",female,2,1,1,26360,26,,S,11,,"Plymouth, Devon / Detroit, MI"
2,yes,"Navratil, Master. Michel M",male,3,1,1,230080,26,F2,S,D,,"Nice, France"
2,yes,"Quick, Miss. Winifred Vera",female,8,1,1,26360,26,,S,11,,"Plymouth, Devon / Detroit, MI"
2,yes,"Beane, Mrs. Edward (Ethel Clarke)",female,19,1,0,2908,26,,S,13,,"Norwich / New York, NY"
2,yes,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",female,19,0,0,250655,26,,S,11,,"Worcester, England"
2,yes,"Bryhl, Miss. Dagmar Jenny Ingeborg ",female,20,1,0,236853,26,,S,12,,"Skara, Sweden / Rockford, IL"
2,yes,"Kantor, Mrs. Sinai (Miriam Sternin)",female,24,1,0,244367,26,,S,12,,"Moscow / Bronx, NY"
2,yes,"Shelley, Mrs. William (Imanita Parrish Hall)",female,25,0,1,230433,26,,S,12,,"Deer Lodge, MT"
2,yes,"Clarke, Mrs. Charles V (Ada Maria Winfield)",female,28,1,0,2003,26,,S,14,,"England / San Francisco, CA"
2,yes,"Faunthorpe, Mrs. Lizzie (Elizabeth Anne Wilkinson)",female,29,1,0,2926,26,,S,16,,
2,yes,"Hold, Mrs. Stephen (Annie Margaret Hill)",female,29,1,0,26707,26,,S,10,,"England / Sacramento, CA"
2,yes,"Weisz, Mrs. Leopold (Mathilde Francoise Pede)",female,29,1,0,228414,26,,S,10,,"Bromsgrove, England / Montreal, PQ"
2,yes,"Beane, Mr. Edward",male,32,1,0,2908,26,,S,13,,"Norwich / New York, NY"
2,yes,"Quick, Mrs. Frederick Charles (Jane Richards)",female,33,0,2,26360,26,,S,11,,"Plymouth, Devon / Detroit, MI"
2,yes,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",female,36,1,0,226875,26,,S,11,,"Warwick, England"
2,yes,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",female,42,1,0,SC/AH 3085,26,,S,,,"Weston-Super-Mare, Somerset"
2,yes,"Parrish, Mrs. (Lutie Davis)",female,50,0,1,230433,26,,S,12,,"Woodford County, KY"
2,yes,"Hart, Miss. Eva Miriam",female,7,0,2,F.C.C. 13529,26.25,,S,14,,"Ilford, Essex / Winnipeg, MB"
2,yes,"Collyer, Miss. Marjorie ""Lottie""",female,8,0,2,C.A. 31921,26.25,,S,14,,"Bishopstoke, Hants / Fayette Valley, ID"
2,yes,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,31,1,1,C.A. 31921,26.25,,S,14,,"Bishopstoke, Hants / Fayette Valley, ID"
2,yes,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",female,45,1,1,F.C.C. 13529,26.25,,S,14,,"Ilford, Essex / Winnipeg, MB"
2,yes,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,24,2,1,243847,27,,S,12,,London
2,yes,"del Carlo, Mrs. Sebastiano (Argenia Genovesi)",female,24,1,0,SC/PARIS 2167,27.7208,,C,12,,"Lucca, Italy / California"
2,yes,"West, Miss. Barbara J",female,0.9167,1,2,C.A. 34651,27.75,,S,10,,"Bournmouth, England"
2,yes,"West, Miss. Constance Mirium",female,5,1,2,C.A. 34651,27.75,,S,10,,"Bournmouth, England"
2,yes,"West, Mrs. Edwy Arthur (Ada Mary Worth)",female,33,1,2,C.A. 34651,27.75,,S,10,,"Bournmouth, England"
2,yes,"Caldwell, Master. Alden Gates",male,0.8333,0,2,248738,29,,S,13,,"Bangkok, Thailand / Roseville, IL"
2,yes,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",female,22,1,1,248738,29,,S,13,,"Bangkok, Thailand / Roseville, IL"
2,yes,"Caldwell, Mr. Albert Francis",male,26,1,1,248738,29,,S,13,,"Bangkok, Thailand / Roseville, IL"
2,yes,"Christy, Miss. Julie Rachel",female,25,1,1,237789,30,,S,12,,London
2,yes,"Christy, Mrs. (Alice Frances)",female,45,0,2,237789,30,,S,12,,London
2,yes,"Nasser, Mrs. Nicholas (Adele Achem)",female,14,1,0,237736,30.0708,,C,,,"New York, NY"
2,yes,"Drew, Master. Marshall Brines",male,8,0,2,28220,32.5,,S,10,,"Greenport, NY"
2,yes,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",female,34,1,1,28220,32.5,,S,10,,"Greenport, NY"
2,yes,"Harper, Miss. Annie Jessie ""Nina""",female,6,0,1,248727,33,,S,11,,"Denmark Hill, Surrey / Chicago"
2,yes,"Leitch, Miss. Jessie Wills",female,29.88113,0,0,248727,33,,S,11,,"London / Chicago, IL"
2,yes,"Davies, Master. John Morgan Jr",male,8,1,1,C.A. 33112,36.75,,S,14,,"St Ives, Cornwall / Hancock, MI"
2,yes,"Sincock, Miss. Maude",female,20,0,0,C.A. 33112,36.75,,S,11,,"Cornwall / Hancock, MI"
2,yes,"Davies, Mrs. John Morgan (Elizabeth Agnes Mary White) ",female,48,0,2,C.A. 33112,36.75,,S,14,,"St Ives, Cornwall / Hancock, MI"
2,yes,"Mallet, Master. Andre",male,1,0,2,S.C./PARIS 2079,37.0042,,C,10,,"Paris / Montreal, PQ"
2,yes,"Mallet, Mrs. Albert (Antoinette Magnin)",female,24,1,1,S.C./PARIS 2079,37.0042,,C,10,,"Paris / Montreal, PQ"
2,yes,"Becker, Master. Richard F",male,1,2,1,230136,39,F4,S,11,,"Guntur, India / Benton Harbour, MI"
2,yes,"Becker, Miss. Marion Louise",female,4,2,1,230136,39,F4,S,11,,"Guntur, India / Benton Harbour, MI"
2,yes,"Becker, Miss. Ruth Elizabeth",female,12,2,1,230136,39,F4,S,13,,"Guntur, India / Benton Harbour, MI"
2,yes,"Brown, Miss. Edith Eileen",female,15,0,2,29750,39,,S,14,,"Cape Town, South Africa / Seattle, WA"
2,yes,"Becker, Mrs. Allen Oliver (Nellie E Baumgardner)",female,36,0,3,230136,39,F4,S,11,,"Guntur, India / Benton Harbour, MI"
2,yes,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",female,40,1,1,29750,39,,S,14,,"Cape Town, South Africa / Seattle, WA"
2,yes,"Laroche, Miss. Louise",female,1,1,2,SC/Paris 2123,41.5792,,C,14,,Paris / Haiti
2,yes,"Laroche, Miss. Simonne Marie Anne Andree",female,3,1,2,SC/Paris 2123,41.5792,,C,14,,Paris / Haiti
2,yes,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",female,22,1,2,SC/Paris 2123,41.5792,,C,14,,Paris / Haiti
2,yes,"Herman, Miss. Alice",female,24,1,2,220845,65,,S,9,,"Somerset / Bernardsville, NJ"
2,yes,"Herman, Miss. Kate",female,24,1,2,220845,65,,S,9,,"Somerset / Bernardsville, NJ"
2,yes,"Herman, Mrs. Samuel (Jane Laver)",female,48,1,2,220845,65,,S,9,,"Somerset / Bernardsville, NJ"
3,yes,"Tornquist, Mr. William Henry",male,25,0,0,LINE,0,,S,15,,
3,yes,"Olsen, Master. Artur Karl",male,9,0,1,C 17368,3.1708,,S,13,,
3,yes,"Daly, Miss. Margaret Marcella ""Maggie""",female,30,0,0,382650,6.95,,Q,15,,"Co Athlone, Ireland New York, NY"
3,yes,"Hedman, Mr. Oskar Arvid",male,27,0,0,347089,6.975,,S,15,,
3,yes,"Wilkes, Mrs. James (Ellen Needs)",female,47,1,0,363272,7,,S,,,
3,yes,"Finoli, Mr. Luigi",male,29.88113,0,0,SOTON/O.Q. 3101308,7.05,,S,15,,"Italy Philadelphia, PA"
3,yes,"Madsen, Mr. Fridtjof Arne",male,24,0,0,C 17369,7.1417,,S,13,,
3,yes,"Najib, Miss. Adele Kiamie ""Jane""",female,15,0,0,2667,7.225,,C,C,,
3,yes,"Leeni, Mr. Fahim (""Philip Zenni"")",male,22,0,0,2620,7.225,,C,6,,
3,yes,"Vartanian, Mr. David",male,22,0,0,2658,7.225,,C,13 15,,
3,yes,"Assaf Khalil, Mrs. Mariana (""Miriam"")",female,45,0,0,2696,7.225,,C,C,,"Ottawa, ON"
3,yes,"Masselmani, Mrs. Fatima",female,29.88113,0,0,2649,7.225,,C,C,,
3,yes,"Ayoub, Miss. Banoura",female,13,0,0,2687,7.2292,,C,C,,"Syria Youngstown, OH"
3,yes,"Abrahim, Mrs. Joseph (Sophie Halaut Easu)",female,18,0,0,2657,7.2292,,C,C,,"Greensburg, PA"
3,yes,"Barah, Mr. Hanna Assi",male,20,0,0,2663,7.2292,,C,15,,
3,yes,"Krekorian, Mr. Neshan",male,25,0,0,2654,7.2292,F E57,C,10,,
3,yes,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",female,38,0,0,2688,7.2292,,C,C,,
3,yes,"Mamee, Mr. Hanna",male,29.88113,0,0,2677,7.2292,,C,15,,
3,yes,"Moussa, Mrs. (Mantoura Boulos)",female,29.88113,0,0,2626,7.2292,,C,,,
3,yes,"Landergren, Miss. Aurora Adelia",female,22,0,0,C 7077,7.25,,S,13,,
3,yes,"Sjoblom, Miss. Anna Sofia",female,18,0,0,3101265,7.4958,,S,16,,
3,yes,"Stanley, Miss. Amy Zillah Elsie",female,23,0,0,CA. 2314,7.55,,S,C,,
3,yes,"Duquemin, Mr. Joseph",male,24,0,0,S.O./P.P. 752,7.55,,S,D,,"England Albion, NY"
3,yes,"Lundstrom, Mr. Thure Edvin",male,32,0,0,350403,7.5792,,S,15,,
3,yes,"Abelseth, Miss. Karen Marie",female,16,0,0,348125,7.65,,S,16,,"Norway Los Angeles, CA"
3,yes,"Salkjelsvik, Miss. Anna Kristine",female,21,0,0,343120,7.65,,S,C,,
3,yes,"Abelseth, Mr. Olaus Jorgensen",male,25,0,0,348122,7.65,F G63,S,A,,"Perkins County, SD"
3,yes,"Riordan, Miss. Johanna ""Hannah""",female,29.88113,0,0,334915,7.7208,,Q,13,,
3,yes,"Bradley, Miss. Bridget Delia",female,22,0,0,334914,7.725,,Q,13,,"Kingwilliamstown, Co Cork, Ireland Glens Falls, NY"
3,yes,"Gilnagh, Miss. Katherine ""Katie""",female,16,0,0,35851,7.7333,,Q,16,,"Co Longford, Ireland New York, NY"
3,yes,"Mullens, Miss. Katherine ""Katie""",female,29.88113,0,0,35852,7.7333,,Q,16,,
3,yes,"Smyth, Miss. Julia",female,29.88113,0,0,335432,7.7333,,Q,13,,
3,yes,"Mannion, Miss. Margareth",female,29.88113,0,0,36866,7.7375,,Q,16,,
3,yes,"Carr, Miss. Helen ""Ellen""",female,16,0,0,367231,7.75,,Q,16,,"Co Longford, Ireland New York, NY"
3,yes,"Connolly, Miss. Kate",female,22,0,0,370373,7.75,,Q,13,,Ireland
3,yes,"Nysten, Miss. Anna Sofia",female,22,0,0,347081,7.75,,S,13,,
3,yes,"Mulvihill, Miss. Bertha E",female,24,0,0,382653,7.75,,Q,15,,
3,yes,"Daly, Mr. Eugene Patrick",male,29,0,0,382651,7.75,,Q,13 15 B,,"Co Athlone, Ireland New York, NY"
3,yes,"Glynn, Miss. Mary Agatha",female,29.88113,0,0,335677,7.75,,Q,13,,"Co Clare, Ireland Washington, DC"
3,yes,"Healy, Miss. Hanora ""Nora""",female,29.88113,0,0,370375,7.75,,Q,16,,
3,yes,"Jermyn, Miss. Annie",female,29.88113,0,0,14313,7.75,,Q,D,,
3,yes,"Kelly, Miss. Anna Katherine ""Annie Kate""",female,29.88113,0,0,9234,7.75,,Q,16,,
3,yes,"Kelly, Miss. Mary",female,29.88113,0,0,14312,7.75,,Q,D,,
3,yes,"Kennedy, Mr. John",male,29.88113,0,0,368783,7.75,,Q,,,
3,yes,"Madigan, Miss. Margaret ""Maggie""",female,29.88113,0,0,370370,7.75,,Q,15,,
3,yes,"McCarthy, Miss. Catherine ""Katie""",female,29.88113,0,0,383123,7.75,,Q,15 16,,
3,yes,"McCormack, Mr. Thomas Joseph",male,29.88113,0,0,367228,7.75,,Q,,,
3,yes,"O'Driscoll, Miss. Bridget",female,29.88113,0,0,14311,7.75,,Q,D,,
3,yes,"O'Keefe, Mr. Patrick",male,29.88113,0,0,368402,7.75,,Q,B,,
3,yes,"Ryan, Mr. Edward",male,29.88113,0,0,383162,7.75,,Q,14,,
3,yes,"Nilsson, Miss. Berta Olivia",female,18,0,0,347066,7.775,,S,D,,
3,yes,"Midtsjo, Mr. Karl Albert",male,21,0,0,345501,7.775,,S,15,,
3,yes,"Ohman, Miss. Velin",female,22,0,0,347085,7.775,,S,C,,
3,yes,"Persson, Mr. Ernst Ulrik",male,25,1,0,347083,7.775,,S,15,,
3,yes,"Johansson Palmquist, Mr. Oskar Leander",male,26,0,0,347070,7.775,,S,15,,
3,yes,"Olsson, Mr. Oscar Wilhelm",male,32,0,0,347079,7.775,,S,A,,
3,yes,"Moss, Mr. Albert Johan",male,29.88113,0,0,312991,7.775,,S,B,,
3,yes,"Shine, Miss. Ellen Natalia",female,29.88113,0,0,330968,7.7792,,Q,,,
3,yes,"McDermott, Miss. Brigdet Delia",female,29.88113,0,0,330932,7.7875,,Q,13,,
3,yes,"Jansson, Mr. Carl Olof",male,21,0,0,350034,7.7958,,S,A,,
3,yes,"Karlsson, Mr. Einar Gervasius",male,21,0,0,350053,7.7958,,S,13,,
3,yes,"Asplund, Mr. Johan Charles",male,23,0,0,350054,7.7958,,S,13,,"Oskarshamn, Sweden Minneapolis, MN"
3,yes,"Tenglin, Mr. Gunnar Isidor",male,25,0,0,350033,7.7958,,S,13 15,,
3,yes,"Andersson, Mr. August Edvard (""Wennerstrom"")",male,27,0,0,350043,7.7958,,S,A,,
3,yes,"Buckley, Mr. Daniel",male,21,0,0,330920,7.8208,,Q,13,,"Kingwilliamstown, Co Cork, Ireland New York, NY"
3,yes,"O'Leary, Miss. Hanora ""Norah""",female,29.88113,0,0,330919,7.8292,,Q,13,,
3,yes,"Andersen-Jensen, Miss. Carla Christine Nielsine",female,19,1,0,350046,7.8542,,S,16,,
3,yes,"Lundin, Miss. Olga Elida",female,23,0,0,347469,7.8542,,S,10,,
3,yes,"Nilsson, Miss. Helmina Josefina",female,26,0,0,347470,7.8542,,S,13,,
3,yes,"Jonsson, Mr. Carl",male,32,0,0,350417,7.8542,,S,15,,
3,yes,"Devaney, Miss. Margaret Delia",female,19,0,0,330958,7.8792,,Q,C,,"Kilmacowen, Co Sligo, Ireland New York, NY"
3,yes,"McGovern, Miss. Mary",female,29.88113,0,0,330931,7.8792,,Q,13,,
3,yes,"Mockler, Miss. Helen Mary ""Ellie""",female,29.88113,0,0,330980,7.8792,,Q,16,,
3,yes,"O'Dwyer, Miss. Ellen ""Nellie""",female,29.88113,0,0,330959,7.8792,,Q,,,
3,yes,"Hyman, Mr. Abraham",male,29.88113,0,0,3470,7.8875,,S,C,,
3,yes,"Jalsevac, Mr. Ivan",male,29,0,0,349240,7.8958,,C,15,,
3,yes,"Andersson, Miss. Erna Alexandra",female,17,4,2,3101281,7.925,,S,D,,"Ruotsinphyhtaa, Finland New York, NY"
3,yes,"Abrahamsson, Mr. Abraham August Johannes",male,20,0,0,SOTON/O2 3101284,7.925,,S,15,,"Taalintehdas, Finland Hoboken, NJ"
3,yes,"Lindqvist, Mr. Eino William",male,20,1,0,STON/O 2. 3101285,7.925,,S,15,,
3,yes,"Heikkinen, Miss. Laina",female,26,0,0,STON/O2. 3101282,7.925,,S,,,
3,yes,"Honkanen, Miss. Eliina",female,27,0,0,STON/O2. 3101283,7.925,,S,,,
3,yes,"Stranden, Mr. Juho",male,31,0,0,STON/O 2. 3101288,7.925,,S,9,,
3,yes,"Jussila, Mr. Eiriik",male,32,0,0,STON/O 2. 3101286,7.925,,S,15,,
3,yes,"Niskanen, Mr. Juha",male,39,0,0,STON/O 2. 3101289,7.925,,S,9,,
3,yes,"Sundman, Mr. Johan Julian",male,44,0,0,STON/O 2. 3101269,7.925,,S,15,,
3,yes,"McGowan, Miss. Anna ""Annie""",female,15,0,0,330923,8.0292,,Q,,,
3,yes,"Sunderland, Mr. Victor Francis",male,16,0,0,SOTON/OQ 392089,8.05,,S,B,,
3,yes,"Badman, Miss. Emily Louisa",female,18,0,0,A/4 31416,8.05,,S,C,,"London Skanteales, NY"
3,yes,"Cohen, Mr. Gurshon ""Gus""",male,18,0,0,A/5 3540,8.05,,S,12,,"London Brooklyn, NY"
3,yes,"Dorking, Mr. Edward Arthur",male,19,0,0,A/5. 10482,8.05,,S,B,,"England Oglesby, IL"
3,yes,"Drapkin, Miss. Jennie",female,23,0,0,SOTON/OQ 392083,8.05,,S,,,"London New York, NY"
3,yes,"Pickard, Mr. Berk (Berk Trembisky)",male,32,0,0,SOTON/O.Q. 392078,8.05,E10,S,9,,
3,yes,"Dahl, Mr. Karl Edwart",male,45,0,0,7598,8.05,,S,15,,"Australia Fingal, ND"
3,yes,"Howard, Miss. May Elizabeth",female,29.88113,0,0,A. 2. 39186,8.05,,S,C,,
3,yes,"Roth, Miss. Sarah A",female,29.88113,0,0,342712,8.05,,S,C,,
3,yes,"Johannesen-Bratthammer, Mr. Bernt",male,29.88113,0,0,65306,8.1125,,S,13,,
3,yes,"Thomas, Master. Assad Alexander",male,0.4167,0,1,2625,8.5167,,C,16,,
3,yes,"Thomas, Mrs. Alexander (Thamine ""Thelma"")",female,16,1,1,2625,8.5167,,C,14,,
3,yes,"Lulic, Mr. Nikola",male,27,0,0,315098,8.6625,,S,15,,
3,yes,"Osman, Mrs. Mara",female,31,0,0,349244,8.6833,,S,,,
3,yes,"Hellstrom, Miss. Hilda Maria",female,22,0,0,7548,8.9625,,S,C,,
3,yes,"Svensson, Mr. Johan Cervin",male,14,0,0,7538,9.225,,S,13,,
3,yes,"Aks, Master. Philip Frank",male,0.8333,0,1,392091,9.35,,S,11,,"London, England Norfolk, VA"
3,yes,"Aks, Mrs. Sam (Leah Rosen)",female,18,0,1,392091,9.35,,S,13,,"London, England Norfolk, VA"
3,yes,"Sap, Mr. Julius",male,25,0,0,345768,9.5,,S,11,,
3,yes,"Sheerlinck, Mr. Jan Baptist",male,29,0,0,345779,9.5,,S,11,,
3,yes,"de Mulder, Mr. Theodore",male,30,0,0,345774,9.5,,S,11,,"Belgium Detroit, MI"
3,yes,"Turkula, Mrs. (Hedwig)",female,63,0,0,4134,9.5875,,S,15,,
3,yes,"Turja, Miss. Anna Sofia",female,18,0,0,4138,9.8417,,S,15,,
3,yes,"Johnson, Miss. Eleanor Ileen",female,1,1,1,347742,11.1333,,S,15,,
3,yes,"Johnson, Master. Harold Theodor",male,4,1,1,347742,11.1333,,S,15,,
3,yes,"Johnson, Mrs. Oscar W (Elisabeth Vilhelmina Berg)",female,27,0,2,347742,11.1333,,S,15,,
3,yes,"Nicola-Yarred, Master. Elias",male,12,1,0,2651,11.2417,,C,C,,
3,yes,"Nicola-Yarred, Miss. Jamila",female,14,1,0,2651,11.2417,,C,C,,
3,yes,"Hirvonen, Miss. Hildur E",female,2,0,1,3101298,12.2875,,S,15,,
3,yes,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)",female,22,1,1,3101298,12.2875,,S,15,,
3,yes,"Emanuel, Miss. Virginia Ethel",female,5,0,0,364516,12.475,,S,13,,"New York, NY"
3,yes,"Moor, Master. Meier",male,6,0,1,392096,12.475,E121,S,14,,
3,yes,"Moor, Mrs. (Beila)",female,27,0,1,392096,12.475,E121,S,14,,
3,yes,"Dowdell, Miss. Elizabeth",female,30,0,0,364516,12.475,,S,13,,"Union Hill, NJ"
3,yes,"Karun, Miss. Manca",female,4,0,1,349256,13.4167,,C,15,,
3,yes,"Karun, Mr. Franz",male,39,0,1,349256,13.4167,,C,15,,
3,yes,"Dyker, Mrs. Adolf Fredrik (Anna Elisabeth Judith Andersson)",female,22,1,0,347072,13.9,,S,16,,"West Haven, CT"
3,yes,"Hansen, Mrs. Claus Peter (Jennie L Howard)",female,45,1,0,350026,14.1083,,S,11,,
3,yes,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15,1,0,2659,14.4542,,C,,,
3,yes,"Touma, Master. Georges Youssef",male,7,1,1,2650,15.2458,,C,C,,
3,yes,"Touma, Miss. Maria Youssef",female,9,1,1,2650,15.2458,,C,C,,
3,yes,"Touma, Mrs. Darwis (Hanne Youssef Razi)",female,29,0,2,2650,15.2458,,C,C,,
3,yes,"Moubarek, Master. Gerios",male,29.88113,1,1,2661,15.2458,,C,C,,
3,yes,"Moubarek, Master. Halim Gonios (""William George"")",male,29.88113,1,1,2661,15.2458,,C,C,,
3,yes,"Moubarek, Mrs. George (Omine ""Amenia"" Alexander)",female,29.88113,0,2,2661,15.2458,,C,C,,
3,yes,"Murphy, Miss. Katherine ""Kate""",female,29.88113,1,0,367230,15.5,,Q,16,,
3,yes,"Murphy, Miss. Margaret Jane",female,29.88113,1,0,367230,15.5,,Q,16,,
3,yes,"Murphy, Miss. Nora",female,29.88113,0,0,36568,15.5,,Q,16,,
3,yes,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",female,29.88113,1,0,370365,15.5,,Q,,,
3,yes,"Nakid, Miss. Maria (""Mary"")",female,1,0,2,2653,15.7417,,C,C,,
3,yes,"Nakid, Mrs. Said (Waika ""Mary"" Mowad)",female,19,1,1,2653,15.7417,,C,C,,
3,yes,"Nakid, Mr. Sahid",male,20,1,1,2653,15.7417,,C,C,,
3,yes,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)",female,24,1,0,STON/O2. 3101279,15.85,,S,15,,
3,yes,"Backstrom, Mrs. Karl Alfred (Maria Mathilda Gustafsson)",female,33,3,0,3101278,15.85,,S,,,"Ruotsinphytaa, Finland New York, NY"
3,yes,"Coutts, Master. William Loch ""William""",male,3,1,1,C.A. 37671,15.9,,S,2,,"England Brooklyn, NY"
3,yes,"Coutts, Master. Eden Leslie ""Neville""",male,9,1,1,C.A. 37671,15.9,,S,2,,"England Brooklyn, NY"
3,yes,"Coutts, Mrs. William (Winnie ""Minnie"" Treanor)",female,36,0,2,C.A. 37671,15.9,,S,2,,"England Brooklyn, NY"
3,yes,"Cribb, Miss. Laura Alice",female,17,0,1,371362,16.1,,S,12,,"Bournemouth, England Newark, NJ"
3,yes,"Davison, Mrs. Thomas Henry (Mary E Finck)",female,29.88113,1,0,386525,16.1,,S,16,,"Liverpool, England Bedford, OH"
3,yes,"Thorneycroft, Mrs. Percival (Florence Kate White)",female,29.88113,1,0,376564,16.1,,S,10,,
3,yes,"Sandstrom, Miss. Beatrice Irene",female,1,1,1,PP 9549,16.7,G6,S,13,,
3,yes,"Sandstrom, Miss. Marguerite Rut",female,4,1,1,PP 9549,16.7,G6,S,13,,
3,yes,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",female,24,0,2,PP 9549,16.7,G6,S,13,,
3,yes,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,36,1,0,345572,17.4,,S,13,,"Tampico, MT"
3,yes,"de Messemaeker, Mr. Guillaume Joseph",male,36.5,1,0,345572,17.4,,S,15,,"Tampico, MT"
3,yes,"Albimona, Mr. Nassef Cassem",male,26,0,0,2699,18.7875,,C,15,,"Syria Fredericksburg, VA"
3,yes,"Baclini, Miss. Eugenie",female,0.75,2,1,2666,19.2583,,C,C,,"Syria New York, NY"
3,yes,"Baclini, Miss. Helene Barbara",female,0.75,2,1,2666,19.2583,,C,C,,"Syria New York, NY"
